"","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","Absolute score (sig.score)"
"TCGA.13.1496.01",0,0.0206710190374054,0.0201001354756927,0.0164691649811862,0,0.0130764613125276,0,0.0170961078590337,0.00526710323304712,0.00192548227074692,0,0.0165285464805187,0.00250425431559019,0,0.013468471947038,0.0504119586118471,0,0.0133813535608786,0,0,0,0.00270265985632741,9999,0.269552211317865,0.973064892523515,0.19360271894184
"TCGA.B0.5095.01",0.0286906162538393,0,0.0141843473747033,0.153086353389564,0,0.0628705987609379,0,0.0273133957982406,0.027766568637093,0,0,0.0826228488965145,0.0491945454759007,0,0.0313748026238967,0.202905896974747,0,0,0,0.00906402776808803,0,0.00265515542082337,9999,0.224991551831167,1.00688957671135,0.691729157374348
"TCGA.06.0174.01",0,0.00140125833756526,0.000212669105341904,0,0,0.0412762827570328,0,0.0066404325600597,0.00731669969569277,0,0.0200689338413552,0.000709384976324706,0.0056454063898084,0.0638734890384845,0.0027249936654376,0.0877547301822675,0,0,0,0.000766197564860008,0,0.00409602658206893,9999,0.167109057749503,1.0518562172334,0.242486504696299
"TCGA.CI.6622.01",0.00892027709797044,0,0.0359999500203832,0.00638786688554537,0,0.0166190201200813,0.00445826938509651,0.000870602673881371,0.00181002703516677,0,0.00191684805104348,0.00367336898985804,0.00605834005279597,0.0176221495088486,0.000111792588396059,0.0313950328636188,0,0,0,0.00607580416541327,0,0,9999,0.000447796112706062,1.06882301370813,0.141919349438099
"TCGA.BP.4167.01",0,0,0.0233286478281274,0.162182238336416,0,0.0328375743939591,0,0.042272476973671,0.0233090037391263,0.0176520991051051,0,0.044628211872294,0.00687077376832504,7.1277540978965e-06,0.0260087087507442,0.169760467210084,0,0,0.00745651484141287,0,0,0.00101592941749371,9999,0.48912951817651,0.871373733562045,0.557329773990856
"TCGA.HW.7486.01",0.00623493402936845,0,6.16242069202778e-05,0,0,0.0100734650517716,0,0,0.00244578468574035,0,0.0012350654775226,0.00284222821643108,0.0521773324236267,0,0.00144761132214573,0.0464674040695326,0,0,0.00217938358446348,0,0,0.000776129952549026,9999,0.200960402391652,1.03994551358412,0.125940963020072
"TCGA.ZP.A9D2.01",0.0177783483796536,0,0.0310905296471958,0.018947538097719,0,0.0350745013293824,0,0.00361741259474342,0.00750097096568081,0,0,0.0136656239734842,0.00449356408620489,0.0275990332612142,0.0189971186936836,0.129250452131016,0,0,0.0118924065262905,0,0,0.00338962853244716,9999,0.147039685374298,1.0311025546386,0.323297128218716
"TCGA.BH.A18R.01",0.0212579289130445,0,0.0874317217333262,0.0529031503490538,0,0.0118988582011049,0.0012600507742786,0.0236714112103165,0.00392767442738402,0,0,0,0.0170171420699924,0,0.0344814948807724,0.0765506685872779,0.00639460491682576,0,0.0248964250660697,0,0.00390499260579569,0,9999,0.338872780139793,0.940592452107389,0.365596123735242
"TCGA.BA.7269.01",0,0,0.0307848975597755,0.00947654079451444,0,0.0200659629234526,0,0.0122017556111029,0.00282776778351564,0,0.00177583298109092,0.00365314616122144,0.00505656508485995,0.0203838339028645,0.00368413018975051,0.0405307178893379,0.00252833806036093,0.00287343394264476,0,0.00850068225635171,0,0.000126451860670656,9999,0.43684326415979,0.90016555900189,0.164470057001514
"TCGA.ZF.AA56.01",0.0231368136913106,0,0.0659348829334692,0.0309447677236245,0,0.0906678618170588,0,0.0387492191952027,0.00634644419551257,0,0,0,0.0411944751067655,0,0.0135068229756826,0.142187074619021,0.00510101089292782,0.0211808549805542,0.059581015184387,0,0,0.00940445001511632,9999,0.282439944055928,0.962520182109908,0.547935693330633
"TCGA.HU.A4G3.01",0.00195654280613979,0.00417384561580128,0.012024425620406,0.0118643387726121,0,0.0390328603506657,0,0.000944239742073473,0.00929187345633951,0,0,0.0309374477099552,0.00187327716478571,0.0123393692372652,0.000835572166931189,0.0385669174293266,0.00101902658807841,0.00196996070652663,0.0424780606527628,0,0,0.00215910770733106,9999,0.220446067835119,1.00029455756645,0.211466865727001
"TCGA.OR.A5KY.01",0.00197887296665291,0,0,0.00788659259631033,0,0.0243439829004423,0,0,0,0,0,0.00676283428480043,0.0104764956245198,0,0.000511326471488702,0.0423819224747169,0,0.00186637200036423,0,0.00120234585339976,0.00221425878097559,0,9999,0.0480295030112532,1.08562889937004,0.099625003953671
"TCGA.ER.A19A.06",0.0378044601832467,0,0,0.200776686614501,0,0.188814078648525,0.0307513659975765,0.0635358164421946,0.0258463826179679,0,0.00543254233442706,0.0245153443645751,0.0383114479271718,0.186013688664812,0.112032195475089,0.373025332770802,0,0,0.0477425858517418,0,0,0,9999,0.514889151945693,0.858324768796426,1.33460192789263
"TCGA.NH.A6GC.01",0.00365216265492217,0,0.0475867946600588,0.0220502538854132,0,0.0392295479122475,0,0.000497961478542765,0.01183145811248,0,0,0.0130852107604649,0.00187475850591729,0.0144900892524517,0.000487385209287869,0.0555219921102389,0,0,0.00209817592087528,0,0,0,9999,0.0736832761727277,1.04962300433002,0.2124057904629
"TCGA.DX.A48K.01",0.00497407658433366,0,0,0.0310760187166249,0,0.0333466429249031,0,0.0148681951652145,0.00358079161032801,0,0,0.00629374296423908,0.0245133729080287,0,0.00905330106126256,0.225968960513795,0,0,0.0288470080486473,0,0,0,9999,0.303707083107951,0.975317143460846,0.382522110497376
"TCGA.DD.A73B.01",0.000530707209555889,0,0.000428272445507568,0,0.00146222693876839,0.00706153682697139,0,0,0.00231176958026385,0,0.00203455798433985,0.000843184274202671,0.00515545992237859,0.00510670806224976,0.000726191448834563,0.0120657745069624,0.000119660408222593,0,0.0152599180011385,0,0,0.000464764556609357,9999,-0.0268538158629924,1.10664716793021,0.0535707321660054
"TCGA.AC.A4ZE.01",0.0243338003834406,0,0.0248034764258005,0.039137707294982,0,0.0716928653000939,0,0.00741891763110026,0,0,0,0.0122103903916057,0.00463154447278598,0,0.0149690115659536,0.0853733584109867,0,0,0.052838593516144,0,0,0,9999,0.163174970759181,1.01399504142947,0.337409665392893
"TCGA.P5.A5F1.01",1.19178661789363e-05,0.00100320234999931,0.00154070618711721,0,0,0.0140083294740538,0,0.000935872774423882,0.000649651925161899,0,0.00300530234936653,0.00365336309056891,0.0073284867073598,0,0.00201677228351221,0.0891758190368155,0,0,0.0224977593895544,0,0,0.000789658395987442,9999,0.129101598013125,1.06982831266833,0.1466168418301
"TCGA.DK.AA6X.01",0.00916563535631122,0.00778045977455789,0,0.0439464867471845,0,0.0484538085363682,0,0.0306015690595193,0.041072738308244,0,0,0.0165872086652522,0.020447324510825,0,0.0187643120289517,0.122584911511667,0.064276022469113,0.0107412796682517,0.0622261835126948,0,0,0.00336207749148017,9999,0.163716356886619,1.01310891620326,0.500010017640421
"TCGA.AB.2877.03",0.0459705137037512,0,0.0301542162446563,0.0336651672082099,0,0.0787702007794339,0,0,0,0,0.0299404438648343,0,0.00627318574180424,0,0,0.0224456887744143,0,0.00147437469745038,0.118506925166815,0.000135607270346194,0.0123618187977697,0,9999,0.188504632430066,1.01668785330711,0.379698142249485
"TCGA.BR.7722.01",0.00186736373903646,0.00550064118777916,0.00903434506828519,0.0254242806435477,0,0.0626335962500408,0,0,0.02849286637808,0,0,0.0225101274051634,0.00129828895169111,0.0220180865163213,0.00588780804417501,0.0931648113476598,0.00804819382257755,0,0.0496507951813229,0,0,0,9999,0.261142544169178,0.97828371284363,0.33553120453568
"TCGA.B6.A0RS.01",0.025424993221201,0,0.0418086120180648,0.0612536706932987,0,0.0335908022924349,0,0.0307986680681542,0.00268349358426792,0,0,0.0151486405970182,0.000197821414796556,0.0260189455140569,0.0298861213768063,0.123476471676757,0.00161667773647576,0.00131282137937866,0,0.00724072860746239,0,0.000854472504052708,9999,0.0835380073867758,1.05196847172207,0.401312940684226
"TCGA.33.AAS8.01",0.0639302272716455,0,0.0284603607823027,0.0288356515849565,0,0.0493341569592987,0,0.00677886077672525,0,0,0.00921804162911261,0.0114811416923685,0.0111544119349873,0.0123195315016912,0.00540675261956663,0.0391795003825591,0.0174784909189428,0,0,0.0143473109498485,0,0,9999,0.145111654071572,1.02072185580044,0.297924439004005
"TCGA.AR.A24H.01",0.0341926520037091,0,0.0377999899449462,0.0419813176049556,0,0.0726735693655886,0,0.0499301752617353,0.00119916260547632,0,0,0.00389055045072464,0.00404581157721921,0.0143176669988237,0.0357173470859066,0.149025207475427,0.0130643333530227,0,0.0073842329534976,0,0,0,9999,0.304574922172983,0.958211800097901,0.465222016681033
"TCGA.F4.6570.01",0,0.00197521458901754,0.0168983931428728,0.103268190325664,0,0.035339979502576,0.00474325480017423,0.0255878874294199,0.0162767941729421,0,0.0144512960976762,0.0132730780195356,0.0074830672159174,0.0554561142896595,0.0436115720943202,0.185121738277412,8.58306068317319e-05,0,0,0.0188770821535369,0,0.000797700047966223,9999,0.31777327764946,0.959304905907679,0.543247192765523
"TCGA.E8.A432.01",0,0.00286967006061274,0,0.0230071288801283,0,0.039017047751628,0,0.00239974919329467,0.0118315143184789,0,0,0.0177029094869194,0.00806256397918269,0.0614702838629207,0.00541937033594515,0.167831828686475,0.0255424913193409,0,0.00608759146635469,0,0,0,9999,0.107497719188943,1.07956029616104,0.371242149341281
"TCGA.MZ.A5BI.01",0.00173936228059709,0.00839886188016244,0.132001965034798,0.0776948695327806,0,0.0522347270030448,0.0130033980561764,0.0868230303012247,0.0289145121195548,0,0,0.00593374189579189,0.0232494748528732,0.0537584638488734,0.042943663743193,0.147050970636814,0.0037240335787608,0.00971503859699223,0,0.129839514387992,0,0.00816321740796319,9999,0.370365733533856,0.928715314802421,0.825188845157593
"TCGA.24.1928.01",0.00762063045530321,0,0.0103200468584312,0.0233565433668206,0,0.0841444006625551,0,0.0156062086664276,0,0,0,0.00220685571593549,0.00486881027421203,0,0.0204092385988728,0.126359984468078,0,0.000337827703417814,0,0.0299355794055735,0,0.00190269461521968,9999,0.0980884803716371,1.05540616156219,0.327068820790847
"TCGA.A6.2684.11",0.00640654239644312,0,0.0933466099604561,0.0416639073056217,0,0.0468135138843947,0,0.00695657614799547,0.0198477736281456,0,0,0.0236099685299752,0.00655348655908196,0,0.00520699176860679,0.124139181315188,0.00796083043444038,0,0.0252405378666629,0,0.00484883183129815,0,9999,0.0955545236423871,1.03357497602496,0.41259475162831
"TCGA.DU.7011.01",0.00717877389941625,0,8.36112027815779e-05,0,0,0.0152045020859332,0,0,0,0,0.0029794292261237,0.00511984440713827,0.0468889691644228,0,0.00578908974992735,0.100031507440402,0,0,0,0.00646319161735876,0,0.00011260320333513,9999,0.391537539813325,0.933058446766017,0.189851521996839
"TCGA.G4.6627.01",0.0314406918870499,0.00445122284197574,0.0711386239442129,0.0929132803142473,0,0.119067953097824,0,0.0246487206539425,0.0108752089669578,0,0,0.00967096068006683,0,0,0.0407882306342246,0.14439632484118,0,0.00488977479138775,0.0106660744357071,0.0158724468246292,0,0,9999,0.239380792741765,0.985699838998757,0.580819513913406
"TCGA.J9.A8CP.01",0.00545228379315557,0,0.0448134710758058,0.00709835898324426,0,0.00791321083536583,0,0.00188860373811158,0.000181995875330067,0,0,0.0103072773385471,0.00102204246115625,0.000479216545255282,0.00150849059207526,0.00941097025627142,0.000196980867539946,0.000559521860920932,0.0971316879995208,0,0,0,9999,0.479389292258528,0.88305269939383,0.1879641122223
"TCGA.ZF.A9R9.01",0.00736071400100183,0,0.0631157923401477,0.00999734954854359,0,0.01195949518762,0,0.00357217594007087,0.00813691286677933,0.00387287688488332,0,0.00576680700993027,0.0031812844382308,0.00134614554533274,0.0112744955606215,0.0497161928776068,0,0,0.0105512797960702,0,0,0,9999,0.107599031517248,1.02607031543106,0.189851521996839
"TCGA.P8.A6RX.01",0.00196700723257132,0,0.00689860640419433,0.0169702047441073,0,0.043136110296112,0,0,0.00602396837838353,0,0.00327423793474488,0.00392323283304684,0.0115180859116049,0,0,0.111684707984581,0,0.00239116968254846,0.0205904208495026,0,0,0,9999,0.115129990870816,1.05194133625834,0.228377752251397
"TCGA.UF.A7JF.01",0,0.0116938971441533,0.0169627518024409,0.010583410127837,0,0.0114094401714132,0,0.0144580795119595,0.00366350919275364,0,0,0.0158482214252146,0,0.0700830902814598,0.00604019660372531,0.0735629079757677,0.0278068746626315,0,0,0.0155242141757513,0,0.000560576351262035,9999,0.329484268477598,0.958226954165093,0.27819716942637
"TCGA.A8.A099.01",0.00827984496480201,0,0.0291866292448597,0.0102575114628944,0,0.0421522616041674,0,0.0131027845449591,0.00257769797834017,0,0,0.00662326094388092,0.0105950708116971,0,0.0124594372981909,0.0884511492126997,0.00667774540979674,0,0.0153100482643622,0,0,0.00244825562368881,9999,0.145579508670864,1.0198593693273,0.248121697364339
"TCGA.CM.6679.01",0.00948940623160974,0,0.0490213344426998,0.0230800885798253,0,0.0429570923991139,0,0.0186120151186402,0.0166514562030045,0,0,0.00542771753646179,0,0.0787108883633632,0.0200847052927545,0.114864741631533,0.000518222189947498,0,0,0.00779228949382441,0,0,9999,0.26292343228474,0.982692705968196,0.387209957482778
"TCGA.BR.7851.11",0.00968452820561193,0.0144078118819409,0.0510937651068287,0.0395644407338691,0,0.0389536949631708,0,0.0200910896991989,0.0117416773790307,0,0,0.0313269495126214,0.00666120993898109,0,0.00556088690880213,0.0553965694422022,0.00653766314800554,0.00273770216077016,0.0371407008513408,0,0,0.000872343165097521,9999,0.0285390446429133,1.06152237605294,0.331771033097472
"TCGA.G8.6907.01",0.0281907439308095,0.0699516800371445,0.0104378331271837,0.00796014418085893,0,0.000277357868891842,0,0.0056641265219935,0.00528300596889777,0,0,0.00186053644752319,0,0.0101738531621743,0.000588724721179813,0.00722206092450091,0,3.91998012277593e-05,0.00100820306175443,0,0,0.000777144662307455,9999,0.495003083739309,0.869860390950243,0.149434614416448
"TCGA.HV.A5A4.01",0,0.00862786124928522,0.0276697609990948,0.0254691530223369,0,0.102746199146509,0,0,0.00499807975972607,0,0,0.0204772310568994,0,0.136311904811614,0.0242086411890861,0.158420082704034,0.0101868972624855,0,0.0193159359281852,0,0,0.00292642152216371,9999,0.244824812876986,0.999442401456803,0.541358168651419
"TCGA.DC.6157.01",0.0147695460338573,0,0.0202833821054404,0.0173618617466357,0,0.029388150348495,0.0101942525943073,0.0172698794261246,0.00491063216920479,0,0.00124852665452655,0.00207703034578497,0.00629156538514243,0.0272038426446378,0.0232646080882629,0.0554234763926851,0.00236038215189766,0,0.00479975509387526,0,0,0,9999,0.0574711549392505,1.05818881565508,0.236846891180878
"TCGA.NQ.A638.01",0,0.00766831599332089,0.00238354169207659,0.0441226863320276,0,0.006239843421108,0,0.0111102430197012,0.0212396468199864,0,0,0.0259896149249431,0.00744288401642579,0.0823104542862689,0.0230503616798267,0.0967097279604047,0,0,0.0128953982523098,0,0,0,9999,0.279940569801495,0.983837771971925,0.3411627183984
"TCGA.EL.A3ZR.11",0.00861388863049076,0,0.00222591474325384,0.0693606118840392,0,0.0681981480948391,0,0.0236854937381655,0,0,0,0.0254406807324617,0.011154694217663,0.0503763523351564,0.0184660742174823,0.0788803116916423,1.90173608749136e-05,0,0,0.0185762573328231,0,0,9999,0.0403756576541344,1.08846687707214,0.374997444978892
"TCGA.VS.A9UU.01",0.00288787846417711,0,0.0739262379672743,0.0431614748272392,0,0,0,0.0115630447273054,0.0080717164531289,0,0.017239117019424,0,0.0052543541468796,0.0177761491391193,0.0157343833158566,0.00849493146113426,0,0.0124934573728319,0,0.00665252398613783,0.00090426998965692,0.00328383981340084,9999,0.24009902611097,0.982005284417012,0.227443378683566
"TCGA.66.2790.01",0.0254194420693592,0,0.0995267576725676,0.0771144562571487,0,0.151624319305399,0,0.0150368166130132,0.00123459811346051,0,0,0.0346815360763991,0.0168081135398277,0.0377537290994912,0.151998139103906,0.108300162052547,0.00610906194724313,0,0.0403685277343545,0,0,0,9999,0.455091840648945,0.889785389403809,0.765975659584717
"TCGA.75.7027.01",0.0284349494158855,0,0.0731768471639141,0.0387462181266294,0,0.00439030794337722,0.00127238944704063,0.0142614280788051,0.0305021564634753,0,0,0,0.00887862172361489,0.00569327971471795,0.00290692241755998,0.164492988550264,0,0.000749202297491924,0.0259196475214569,0,0,0,9999,0.242167866572332,0.982916759925547,0.399424958864232
"TCGA.V1.A8WS.01",0.00401709386183029,0,0.0108236295291775,0.0159896454027087,0,0.0215360551823207,0,0.00790472006591536,0.00176309499699065,0,0,0.00548682229665992,0.00310493084418546,0,0.0135714499306254,0.0183169901512876,0.00234812615058936,0,0.0079163043634708,0,0,0,9999,-0.0389859242434604,1.10259371325147,0.112778862775762
"TCGA.CE.A3MD.01",0,0,0.0021097668887945,0.0530355564623181,0,0.0402394435606094,0,0.0258158256601756,0,0,0,0.0183377938433847,0.0167168167916365,0,0.00342863408056136,0.0917826232851454,0.000117532121420728,0.00411210480154165,0.00933678103117354,0,0,0,9999,0.0116133765061524,1.0984108076279,0.265032878526761
"TCGA.HU.A4GD.01",0.0644288150578161,0,0,0.0289180742117377,0,0.0315965303445496,0,0.0457287034207878,0.0184967598267204,0,0.0107210612390991,0,0.00984958559227673,0.00297673989256464,0.0029884629173518,0,0,0.0168218685308697,0,0.0394533820518702,0,0.00527815693020903,9999,0.00363305344536314,1.10140069686727,0.277258140015853
"TCGA.VQ.A94U.01",0.00304310117591582,0,0.0140877268513725,0.022449384987691,0,0.0601633944504182,0,0,0.00308407482855054,0,0,0.0237966056027491,0.00838190752468117,0,0.00770292930942243,0.0910572766893903,0,0,0.0115348921542868,0,0,0,9999,0.0596373763357928,1.07130786888133,0.245301293574478
"TCGA.LK.A4O0.01",0.0222712960620336,0,0.0201390340717755,0.0438277649309342,0,0.0542876564104507,0,0.0169321383445598,0.00662232650475417,0,0,0.0185295602284759,0.00170101951607967,0.0945487767950113,0.0181991606718039,0.23237262077045,0,0,0.00111111633339049,0,0,0.00234935634717949,9999,0.358181045984565,0.944947495600213,0.532891826986898
"TCGA.XD.AAUG.01",0.0114413463813704,0,0.111865863288297,0.032457515723119,0,0.165138531373226,0,0,0.00223585696650569,0,0.0042817456867471,0,0.015021949273125,0,0,0.216966406127109,0.000813048898699936,0.0125509464998762,0.0367598952345013,0.00567088233569069,0,0.00414954479384597,9999,0.213015605374337,0.993279741569058,0.619353532582113
"TCGA.FV.A4ZP.01",0,1.35103735586843e-05,0.000455699983126932,0.0218742654372264,0,0,0,0.00359999434633819,0.00939347933880141,0,0,0.00403294582488443,0.00297344186153203,0.0094039246780651,0.00128640818461294,0.0205526395483851,0,0,0.00160287601760933,0,0,0,9999,0.0916175852117934,1.06842345154457,0.0751891855941406
"TCGA.KN.8435.01",0.00101717619455007,0,0.000422609365651661,0.00320033584035586,0,0.0061564673972189,0,0.00750526427882665,0.00310722719151688,0,0.0013026067271008,9.44331413375581e-05,0.00390841105291403,0.0179390550224743,0.0016826583977244,0.00617234289242994,0,0.00130305116355031,0.0172380822489675,0,0.00038056349052573,0,9999,-0.0131973693838733,1.10220869111368,0.0714302844051446
"TCGA.A6.4105.01",0.0213609312769926,0,0.0215964846251596,0.0892670929311526,0,0.0427170415848037,0.0163190528130915,0.0513777579860276,0.00648378867863772,0,0.0207111881793772,0,0.00893798691780249,0.0331820979345176,0.0504212950920794,0.156481485135298,0,0,0,0.0339028319787637,0.00484390455282409,0.00628888212861218,9999,0.283608161453711,0.969448795852421,0.56389182181514
"TCGA.04.1514.01",0.00211695187246758,0,0.00230550238061804,0.0346404838242825,0,0.0151112271103743,0,0.0204145841218588,0,0,0,0.0125747573081882,0.0153900464360073,0.019408755057204,0,0,0,0,0.0141764817354395,0,0.00389710123725947,0,9999,-0.0136216738947761,1.11406993780702,0.1400358910837
"TCGA.P5.A77X.01",0.0046063339219726,0,0,0.0117946411102477,0,0,0,0.00653332327616193,0,0,0.000518416081102126,0.0045117078947294,0.0282935529280201,0,0,0.0330031022348119,0,0,0.00190477462706029,0,0,0,9999,0.0548014685583949,1.08988850225573,0.091165852074106
"TCGA.NC.A5HI.01",0.0160323394209724,0,0.0278216669578754,0.047494180783348,0,0,0,0.0363307414702406,0,0,0.0030042660981853,0,0.00607912326533273,0.0261088480878956,0.00803912565967703,0.0804649896579485,0.00375827502318587,0,0,0.0135542090241933,0,0.00575335167813003,9999,0.176168413675593,1.01147581603161,0.274441117126985
"TCGA.ZJ.AAXN.01",0.00340991272277489,0,0.00310130521528717,0.0429243728078985,0,0.0107296631708453,0,0.0437374643968045,0.007842423323371,0,0,0.0640951244076562,0,0.0455358291595218,0.0392541385684928,0.0261791039974414,0.00329954785525715,0,0,0.0416621474721212,0,0,9999,0.220194639253446,1.03586260845784,0.331771033097472
"TCGA.BP.4781.01",0.0150630530002363,0,0.00608259059989702,0.015352331212276,0,0.0424531482416697,0,0.00952944088260191,0.00541313121357254,0.000952787429733598,0,0.0145204068465248,0.00973944618916494,0.028198594477338,0.0161438092013194,0.215172828130789,0,0,0,0.0693063837635407,0,0.0116492035343088,9999,0.296633880382732,0.979416839024366,0.459577154722973
"TCGA.CV.6937.01",0,0.00089948531809906,0,0.00409576648222101,0,0.0102088171191266,0,0.027779655762962,0.00613570708869662,0,0.00192995703393311,0.0019019452362299,0,0.138145389920272,0.00939017226490045,0.0440651035353917,0,0,0.000749857807391326,0,0,0,9999,0.53494630670982,0.855568873454348,0.245301857569224
"TCGA.AJ.A3QS.01",0.0364034326827238,0,0.0657064109317616,0.0979263336363708,0,0.042245809441983,0.0155456157188599,0.0609360954191525,0.0274671544054552,0,0,0.0142425402035884,0,0.0184651492500083,0.0367969875115011,0.0870126279128336,0,0,0,0.0132512839747577,0,0.00467727392001651,9999,0.212309872740481,0.997084918993745,0.520676715009013
"TCGA.DD.AACS.01",0.00319530727440947,0,0,0.0117790488278403,0,0.0063499731346698,0,0.00463255337968779,0,0,0,0.0101253980519229,0.00820943106562967,0.000160024940714676,0.0046594570734595,0.0223381633776665,0.000150384070896181,0,0.00957059842039238,0,0.000598980307291636,0,9999,-0.0458854909852725,1.11364360538749,0.0817693199245807
"TCGA.VS.A9U6.01",0,0,0.0847427723048414,0.0789465346989802,0,0.0455152599646037,0,0.0638978005991779,0.0389257674817682,0,0,0.0804114623862228,0.00993878895906971,0.00514176101735871,0.0365087161068894,0.0655872834761407,0.0752205721972958,0.00840075384353606,0.0298757488095593,0,0,9.23870782071865e-06,9999,0.220153758851273,0.995584302589441,0.623122460553265
"TCGA.EB.A6QZ.01",0.000587092228349587,0,0.0015984612193029,0,0,0.00469862676236306,0,0.0108567603049725,0.00447359748179541,0,0.00408687515778998,0,0,0.0220451211569393,0.00363548134339963,0.037482798347186,0,9.72645835512181e-05,0.0198685064115755,0,0,0.000530085600708792,9999,0.0474497390409474,1.08904268046199,0.109960670597934
"TCGA.IQ.7631.01",0.00677939765913265,0,0.00784952686238674,0.000910246876889353,0,0.00124862980775108,0,0.0015554700432376,0.00145388530921466,0,0.0018563287874502,0,0,0.0445235346338751,0.000703432152147175,0.0119031177335177,0,0,0.00044832965441876,0.00065651979001317,0,0,9999,0.70968564833186,0.708249873745217,0.0798884193100342
"TCGA.L5.A4OI.01",0.00697105900588755,0.00468970704641512,0.010481781618131,0.0210325503052143,0,0.0271333367249088,0,0.00147709206566973,0.0257161564407265,0,0,0.0176397738320004,0.00368031627063969,0.0109963194174172,0.00602001894819231,0.0514603540862975,0,0.00475273599966791,0.00924734471073586,0,0,0.000774013416218732,9999,0.021977800971655,1.0772341352918,0.202072559888123
"TCGA.EB.A1NK.01",0.00311690375827543,0,0,0.022131989167282,0,0,0,0.0239687388336612,0.00249001222064234,0.00533176717388406,0,0,0.00449074836941796,0.0336023837220073,0.00178569342779972,0.0642474191376242,0.000341529253838206,0.00419461383810643,0.0250895908181479,0,0,0,9999,0.0296781668716792,1.09001837403945,0.190791389720687
"TCGA.D3.A8GQ.06",0.0236760079218514,0,0.033094683948159,0.0279282193237059,0,0,0.00369224647882547,0.0139882256627211,0,0.00538507757396826,0,0.00658533840292726,0,0.0775823757562969,0.00185219944873575,0.0545889172190743,0,0,0,0.00565032737815685,0,0.000673055613886667,9999,0.316050275010937,0.961602116244687,0.254696674728309
"TCGA.RP.A694.06",0.00834471140590727,0,0.0571066767696723,0.0517041049513284,0,0.020810008070597,0.00446568053625956,0.0224169950401016,0.00374011790570616,0,0.00369715748978392,0.00590831252538054,0.00623263273357991,0.00934421592013294,0.0182540421299827,0.0887277419259499,0,0,0,0,0,0,9999,0.0425712495367383,1.06019730725402,0.300752397404382
"TCGA.A8.A09R.01",0,0,0.00615296680743348,0.0381180206119319,0,0.0579772285768381,0,0.0286565452374093,0.0279831781207882,0,0,0.00549989833729244,0,0.158471209524216,0.0708392572825748,0.11588279536414,0.00285897177602283,0,0.0157455805786988,0,0,0,9999,0.457146574307885,0.891494742594302,0.528185652217346
"TCGA.DK.AA6S.01",0.00406070393583532,0,0.00828525079826024,0.0445927944734373,0,0.0538648669841783,0,0.0406558615214305,0.0127084034332238,0,0,0.0308110444090562,0.0135747576939412,0.0152386972778179,0.0639446108691481,0.0797540629839685,0.0112201882713827,0,0.0122581688251658,0,0,0,9999,0.400489332939409,0.919275009899432,0.390969411476846
"TCGA.V1.A9Z8.01",0.00987989714749413,0,0.0273629834246718,0.028478932044169,0,0.0251762360696124,0,0.0220349708715209,0.00477684138406018,0,0,0.0265837475977915,0.00368808153738518,0,0.00187310818665236,0.041171058519263,0.00275655624538158,0.0011446060799779,0.0691725250587771,0,0,0,9999,0.185270858120947,1.01232154069054,0.264099544166757
"TCGA.DD.A4NK.01",0.000443383353569028,0,0,0.00491360011362254,0,0.0196503138297038,0,0.00218618266078732,0.000789781538938535,0,0.000529063958277439,0.00916241976461,0.00438635265027507,0,0.00356454524064205,0.0233421231357214,0.000438956663493677,0,0.0104816964003933,0,0,0,9999,-0.0317020139381014,1.10961274824799,0.0798884193100342
"TCGA.3S.A8YW.01",0.0142420866746268,0,0,0.068999916036795,0,0.0119394591741022,0,0.0357948695888698,0.00351461236543179,0,0,0.0208156251050553,0.0140834434747732,0,0.00334063238964233,0.0765613770024259,0,0.0606423728072071,0.00617785133342992,0,0,0.00156149754869291,9999,0.209697214109772,1.00857153624801,0.317673743501052
"TCGA.VQ.A8PJ.01",0.0173175086711199,0,0.0218027375292251,0.0148101089893854,0,0.0655909679849218,0,0.00172383344566327,0.0215039755229588,0,0.00318126090811106,0.00293291072570994,0.00539627414114244,0.02655184411538,0.00566878727671964,0.0277640687096057,0,0.00306802555455673,0,0.0279889899999782,0,0,9999,0.00422839030770376,1.08123122270466,0.245301293574478
"TCGA.KQ.A41S.01",0.00965379931249171,0,0,0.0170085295272392,0,0.0301998249295521,0,0.0213222626303612,0,0,0,0.0231302835088041,0.004032331076469,0.00362039224881378,0.00561250771348596,0.0958169663907297,0,0.00148430965071092,0.0248248128721275,0,0,0.00295873406836674,9999,0.062834424966684,1.06965496594794,0.239664753929152
"TCGA.44.2668.01",0.00232293128631238,0.00471590289973479,0.00656117903484239,0.0472785847832059,0,0.074425531782042,0.0041723208179538,0,0,0,0,0.0184067789146166,0.0379401926581472,0.0907318898972011,0.0554693834320351,0.110105573995777,0,0,0,0.0527764668866558,0,0.00857042531545839,9999,0.390467732829596,0.924796931966455,0.513477161703982
